,time,aX,aY,aZ,gX,gY,gZ
58574,70258.0,-0.6,-0.56,-0.68,13.43,0.0,-16.72
58575,70266.0,-0.61,-0.56,-0.68,13.79,15.62,-16.72
58576,70273.0,-0.63,-0.56,-0.68,13.61,15.62,-16.72
58577,70281.0,-0.64,-0.56,-0.69,13.98,15.62,-16.72
58578,70289.0,-0.64,-0.54,-0.67,14.1,15.62,-16.72
58579,70295.0,-0.62,-0.53,-0.66,12.82,15.62,-16.72
58580,70303.0,-0.64,-0.51,-0.65,12.02,15.62,-16.72
58581,70310.0,-0.64,-0.51,-0.64,10.86,15.62,-16.72
58582,70319.0,-0.65,-0.5,-0.64,10.62,15.62,-16.72
58583,70326.0,-0.65,-0.5,-0.63,9.95,15.62,-16.72
58584,70333.0,-0.65,-0.5,-0.63,9.22,15.62,-16.72
58585,70340.0,-0.65,-0.49,-0.63,8.54,15.62,-16.72
58586,70348.0,-0.64,-0.5,-0.63,8.36,15.62,-16.72
58587,70356.0,-0.65,-0.51,-0.63,8.06,15.62,-16.72
58588,70363.0,-0.65,-0.5,-0.63,7.93,15.62,-16.72
58589,70371.0,-0.65,-0.51,-0.64,7.87,15.62,-16.72
58590,70378.0,-0.65,-0.51,-0.64,7.45,15.62,-16.72
58591,70385.0,-0.64,-0.51,-0.64,7.14,15.62,-16.72
58592,70393.0,-0.63,-0.51,-0.66,7.08,15.62,-16.72
58593,70401.0,-0.63,-0.52,-0.66,7.57,15.62,-16.78
58594,70408.0,-0.65,-0.51,-0.66,8.79,15.62,-16.78
58595,70416.0,-0.63,-0.51,-0.65,9.4,15.62,-16.78
58596,70423.0,-0.63,-0.51,-0.66,10.13,15.62,-16.78
58597,70431.0,-0.63,-0.51,-0.65,10.44,15.62,-16.78
58598,70438.0,-0.64,-0.52,-0.66,11.54,15.62,-16.78
58599,70446.0,-0.63,-0.51,-0.66,12.21,15.62,-16.78
58600,70454.0,-0.63,-0.52,-0.66,13.55,15.62,-16.78
58601,70460.0,-0.65,-0.52,-0.65,14.59,15.62,-16.78
58602,70468.0,-0.64,-0.51,-0.64,15.01,15.62,-16.78
58603,70475.0,-0.64,-0.5,-0.64,14.71,15.62,-16.78
58604,70484.0,-0.64,-0.49,-0.63,13.67,15.62,-16.78
58605,70491.0,-0.64,-0.47,-0.62,11.6,15.62,-16.78
58606,70499.0,-0.65,-0.48,-0.62,9.64,15.62,-16.78
58607,70505.0,-0.64,-0.47,-0.63,6.96,15.62,-16.78
58608,70513.0,-0.63,-0.48,-0.63,4.64,15.62,-16.78
58609,70520.0,-0.64,-0.48,-0.64,3.17,15.62,-16.78
58610,70529.0,-0.62,-0.47,-0.65,3.3,15.62,-16.78
58611,70536.0,-0.61,-0.47,-0.64,3.54,15.62,-16.78
58612,70543.0,-0.63,-0.48,-0.64,4.21,15.62,-16.78
58613,70550.0,-0.65,-0.49,-0.64,5.49,15.62,-16.78
58614,70558.0,-0.67,-0.49,-0.62,5.8,15.62,-16.78
58615,70566.0,-0.67,-0.5,-0.64,6.47,15.62,-16.78
58616,70573.0,-0.67,-0.5,-0.63,6.04,15.62,-16.78
58617,70581.0,-0.64,-0.5,-0.64,5.31,15.62,-16.78
58618,70588.0,-0.65,-0.49,-0.63,4.88,15.62,-16.78
58619,70595.0,-0.64,-0.49,-0.62,4.88,15.62,-16.78
58620,70603.0,-0.65,-0.5,-0.63,4.58,15.62,-16.78
58621,70611.0,-0.67,-0.5,-0.63,5.25,0.0,-16.78
58622,70618.0,-0.66,-0.51,-0.64,6.1,0.0,-16.78
58623,70625.0,-0.65,-0.5,-0.64,5.98,0.0,-16.78
58624,70633.0,-0.65,-0.51,-0.65,6.77,0.0,-16.78
58625,70640.0,-0.64,-0.51,-0.65,6.71,0.0,-16.78
58626,70648.0,-0.65,-0.5,-0.65,6.96,0.0,-16.78
58627,70656.0,-0.64,-0.51,-0.65,6.35,0.0,-16.85
58628,70664.0,-0.65,-0.51,-0.64,6.35,0.0,-16.85
58629,70670.0,-0.66,-0.51,-0.64,6.35,0.0,-16.85
58630,70678.0,-0.66,-0.5,-0.65,6.96,15.62,-16.85
58631,70685.0,-0.66,-0.5,-0.64,7.39,15.62,-16.85
58632,70694.0,-0.66,-0.49,-0.64,7.51,15.62,-16.85
58633,70701.0,-0.67,-0.49,-0.64,7.45,15.62,-16.85
58634,70708.0,-0.68,-0.49,-0.63,7.39,0.0,-16.85
58635,70715.0,-0.68,-0.48,-0.64,6.41,0.0,-16.85
58636,70723.0,-0.66,-0.49,-0.62,5.31,0.0,-16.85
58637,70731.0,-0.66,-0.48,-0.63,3.91,0.0,-16.85
58638,70738.0,-0.66,-0.48,-0.63,2.99,0.0,-16.85
58639,70746.0,-0.66,-0.48,-0.63,3.05,0.0,-16.85
58640,70753.0,-0.67,-0.48,-0.64,3.48,0.0,-16.85
58641,70760.0,-0.68,-0.48,-0.65,4.21,0.0,-16.85
58642,70768.0,-0.67,-0.48,-0.65,4.7,0.0,-16.85
58643,70776.0,-0.67,-0.48,-0.65,5.13,0.0,-16.85
58644,70784.0,-0.66,-0.48,-0.64,6.1,0.0,-16.85
58645,70791.0,-0.65,-0.48,-0.63,6.16,0.0,-16.85
58646,70798.0,-0.65,-0.49,-0.63,6.59,0.0,-16.85
58647,70806.0,-0.65,-0.49,-0.62,6.47,0.0,-16.85
58648,70813.0,-0.65,-0.48,-0.6,5.25,0.0,-16.85
58649,70821.0,-0.64,-0.48,-0.61,3.97,0.0,-16.85
58650,70836.0,-0.65,-0.49,-0.62,1.04,0.0,-16.85
58651,70843.0,-0.66,-0.49,-0.63,1.1,0.0,-16.85
58652,70850.0,-0.65,-0.5,-0.63,0.98,0.0,-16.85
58653,70859.0,-0.65,-0.49,-0.64,1.4,0.0,-16.85
58654,70866.0,-0.64,-0.48,-0.64,1.59,0.0,-16.85
58655,70874.0,-0.64,-0.48,-0.63,2.56,0.0,-16.85
58656,70880.0,-0.65,-0.48,-0.64,3.17,0.0,-16.85
58657,70888.0,-0.65,-0.48,-0.63,3.42,0.0,-16.85
58658,70895.0,-0.65,-0.47,-0.63,3.97,0.0,-16.85
58659,70904.0,-0.65,-0.47,-0.63,3.91,0.0,-16.85
58660,70911.0,-0.64,-0.47,-0.63,2.99,0.0,-16.91
58661,70918.0,-0.64,-0.48,-0.62,2.38,0.0,-16.91
58662,70925.0,-0.64,-0.49,-0.63,1.95,0.0,-16.91
58663,70933.0,-0.63,-0.49,-0.64,1.89,0.0,-16.91
58664,70941.0,-0.63,-0.49,-0.65,1.1,0.0,-16.91
58665,70948.0,-0.63,-0.5,-0.65,1.65,0.0,-16.91
58666,70956.0,-0.64,-0.5,-0.66,1.71,0.0,-16.91
58667,70963.0,-0.65,-0.51,-0.67,2.01,0.0,-16.91
58668,70970.0,-0.65,-0.51,-0.67,3.17,0.0,-16.91
58669,70978.0,-0.64,-0.51,-0.66,3.36,0.0,-16.91
58670,70986.0,-0.64,-0.5,-0.66,4.46,0.0,-16.91
58671,70993.0,-0.64,-0.49,-0.66,4.76,0.0,-16.91
58672,71000.0,-0.64,-0.48,-0.65,4.82,0.0,-16.91
58673,71008.0,-0.64,-0.48,-0.64,4.27,0.0,-16.91
58674,71015.0,-0.64,-0.48,-0.65,4.58,0.0,-16.91
58675,71023.0,-0.65,-0.49,-0.66,4.33,0.0,-16.91
58676,71031.0,-0.68,-0.49,-0.66,5.13,0.0,-16.91
58677,71039.0,-0.63,-0.48,-0.66,3.91,0.0,-16.91
58678,71045.0,-0.6,-0.47,-0.65,2.93,0.0,-16.91
58679,71053.0,-0.66,-0.48,-0.65,2.93,0.0,-16.91
58680,71060.0,-0.67,-0.5,-0.65,2.93,0.0,-16.91
58681,71069.0,-0.64,-0.48,-0.64,3.17,0.0,-16.91
58682,71076.0,-0.65,-0.48,-0.65,3.48,0.0,-16.91
58683,71083.0,-0.67,-0.48,-0.65,4.09,0.0,-16.91
58684,71091.0,-0.66,-0.48,-0.65,4.27,0.0,-16.91
58685,71098.0,-0.66,-0.48,-0.64,4.46,0.0,-16.91
58686,71106.0,-0.66,-0.48,-0.64,4.58,0.0,-16.91
58687,71113.0,-0.66,-0.48,-0.64,5.0,0.0,-16.91
58688,71121.0,-0.65,-0.48,-0.65,4.64,0.0,-16.91
58689,71128.0,-0.64,-0.48,-0.64,4.33,0.0,-16.91
58690,71135.0,-0.64,-0.48,-0.64,4.27,0.0,-16.91
58691,71143.0,-0.64,-0.48,-0.65,3.48,0.0,-16.91
58692,71151.0,-0.64,-0.48,-0.65,3.54,0.0,-16.91
58693,71158.0,-0.64,-0.48,-0.65,3.36,0.0,-16.91
58694,71166.0,-0.64,-0.48,-0.66,3.42,0.0,-16.91
58695,71173.0,-0.65,-0.48,-0.66,3.3,0.0,-16.97
58696,71181.0,-0.64,-0.48,-0.66,3.23,0.0,-16.97
58697,71188.0,-0.64,-0.48,-0.65,2.5,0.0,-16.97
58698,71196.0,-0.64,-0.48,-0.65,1.95,0.0,-16.97
58699,71204.0,-0.64,-0.48,-0.65,1.16,0.0,-16.97
58700,71210.0,-0.65,-0.48,-0.65,0.73,0.0,-16.97
58701,71218.0,-0.65,-0.48,-0.65,0.55,0.0,-16.97
58702,71225.0,-0.64,-0.48,-0.64,-0.18,0.0,-16.97
58703,71234.0,-0.65,-0.48,-0.65,-0.06,0.0,-16.97
58704,71241.0,-0.64,-0.48,-0.64,0.12,0.0,-16.97
58705,71249.0,-0.65,-0.48,-0.65,0.24,0.0,-16.97
58706,71255.0,-0.64,-0.48,-0.66,0.24,0.0,-16.97
58707,71263.0,-0.64,-0.48,-0.66,0.18,0.0,-16.97
58708,71271.0,-0.65,-0.48,-0.66,-0.12,0.0,-16.97
58709,71278.0,-0.65,-0.47,-0.65,-0.18,0.0,-16.97
58710,71286.0,-0.64,-0.47,-0.64,-0.06,0.0,-16.97
58711,71293.0,-0.64,-0.47,-0.64,-0.06,0.0,-16.97
58712,71300.0,-0.65,-0.47,-0.64,-0.37,0.0,-16.97
58713,71308.0,-0.65,-0.47,-0.64,0.18,0.0,-16.97
58714,71316.0,-0.65,-0.47,-0.65,0.67,0.0,-16.97
58715,71323.0,-0.65,-0.47,-0.65,1.4,0.0,-16.97
58716,71331.0,-0.64,-0.47,-0.65,1.59,0.0,-16.97
58717,71338.0,-0.64,-0.47,-0.64,2.08,0.0,-16.97
58718,71345.0,-0.64,-0.46,-0.64,1.71,0.0,-16.97
58719,71353.0,-0.65,-0.46,-0.63,1.65,0.0,-16.97
58720,71361.0,-0.65,-0.46,-0.65,1.34,0.0,-16.97
58721,71369.0,-0.65,-0.46,-0.64,1.4,0.0,-16.97
58722,71375.0,-0.65,-0.47,-0.66,0.92,0.0,-16.97
58723,71383.0,-0.64,-0.47,-0.66,0.85,0.0,-16.97
58724,71390.0,-0.64,-0.47,-0.67,1.28,0.0,-16.97
58725,71398.0,-0.64,-0.47,-0.66,1.22,0.0,-16.97
58726,71406.0,-0.64,-0.47,-0.65,1.59,0.0,-16.97
58727,71414.0,-0.64,-0.47,-0.66,1.77,0.0,-16.97
58728,71420.0,-0.65,-0.48,-0.65,1.46,0.0,-16.97
58729,71428.0,-0.64,-0.48,-0.66,0.67,0.0,-17.03
58730,71435.0,-0.64,-0.48,-0.65,0.55,0.0,-17.03
58731,71444.0,-0.63,-0.48,-0.67,0.06,0.0,-17.03
58732,71451.0,-0.64,-0.49,-0.67,0.61,0.0,-17.03
58733,71458.0,-0.64,-0.48,-0.67,0.98,0.0,-17.03
58734,71466.0,-0.65,-0.47,-0.67,1.89,0.0,-17.03
58735,71473.0,-0.65,-0.47,-0.67,3.23,0.0,-17.03
58736,71481.0,-0.65,-0.47,-0.67,2.62,0.0,-17.03
58737,71488.0,-0.64,-0.47,-0.66,2.2,0.0,-17.03
58738,71496.0,-0.64,-0.47,-0.66,2.01,0.0,-17.03
58739,71503.0,-0.63,-0.47,-0.65,1.34,0.0,-17.03
58740,71510.0,-0.63,-0.48,-0.65,0.55,0.0,-17.03
58741,71518.0,-0.64,-0.47,-0.65,1.53,0.0,-17.03
58742,71526.0,-0.64,-0.47,-0.67,2.08,0.0,-17.03
58743,71533.0,-0.65,-0.48,-0.66,2.32,0.0,-17.03
58744,71541.0,-0.64,-0.48,-0.67,2.87,0.0,-17.03
58745,71548.0,-0.64,-0.48,-0.67,3.11,0.0,-17.03
58746,71555.0,-0.64,-0.48,-0.67,3.91,0.0,-17.03
58747,71563.0,-0.64,-0.47,-0.66,4.03,0.0,-17.03
58748,71571.0,-0.65,-0.47,-0.66,4.39,0.0,-17.03
58749,71579.0,-0.65,-0.46,-0.65,5.0,0.0,-17.03
58750,71585.0,-0.65,-0.46,-0.64,5.19,0.0,-17.03
58751,71593.0,-0.65,-0.46,-0.65,4.15,0.0,-17.03
58752,71600.0,-0.65,-0.46,-0.64,3.3,0.0,-17.03
58753,71609.0,-0.66,-0.46,-0.64,2.32,0.0,-17.03
58754,71616.0,-0.67,-0.46,-0.64,2.14,0.0,-17.03
58755,71624.0,-0.67,-0.47,-0.65,2.38,0.0,-17.03
58756,71631.0,-0.66,-0.46,-0.65,2.75,0.0,-17.03
58757,71638.0,-0.66,-0.46,-0.66,3.17,0.0,-17.03
58758,71646.0,-0.66,-0.47,-0.66,2.69,0.0,-17.03
58759,71653.0,-0.67,-0.48,-0.67,2.87,0.0,-17.03
58760,71661.0,-0.66,-0.48,-0.67,3.48,0.0,-17.03
58761,71668.0,-0.65,-0.47,-0.67,3.42,0.0,-17.03
58762,71675.0,-0.65,-0.47,-0.66,3.17,0.0,-17.03
58763,71683.0,-0.65,-0.47,-0.67,3.36,0.0,-17.09
58764,71691.0,-0.64,-0.47,-0.66,3.23,0.0,-17.09
58765,71698.0,-0.64,-0.47,-0.67,2.93,0.0,-17.09
58766,71706.0,-0.64,-0.47,-0.67,2.32,0.0,-17.09
58767,71713.0,-0.64,-0.47,-0.66,1.95,0.0,-17.09
58768,71720.0,-0.64,-0.47,-0.66,1.22,0.0,-17.09
58769,71728.0,-0.66,-0.47,-0.66,1.1,0.0,-17.09
58770,71736.0,-0.66,-0.47,-0.67,1.22,0.0,-17.09
58771,71744.0,-0.66,-0.47,-0.67,1.77,0.0,-17.09
58772,71750.0,-0.66,-0.46,-0.68,2.38,0.0,-17.09
58773,71758.0,-0.66,-0.46,-0.67,2.14,0.0,-17.09
58774,71765.0,-0.64,-0.46,-0.66,1.28,0.0,-17.09
58775,71773.0,-0.65,-0.46,-0.66,1.28,0.0,-17.09
58776,71781.0,-0.65,-0.45,-0.65,0.43,0.0,-17.09
58777,71789.0,-0.65,-0.46,-0.64,-0.49,0.0,-17.09
58778,71795.0,-0.65,-0.46,-0.65,-1.04,0.0,-17.09
58779,71803.0,-0.65,-0.47,-0.65,-0.79,0.0,-17.09
58780,71811.0,-0.66,-0.47,-0.66,-1.1,0.0,-17.09
58781,71818.0,-0.65,-0.46,-0.66,-0.31,0.0,-17.09
58782,71826.0,-0.65,-0.48,-0.67,0.37,0.0,-17.09
58783,71833.0,-0.65,-0.47,-0.67,1.95,0.0,-17.09
58784,71841.0,-0.65,-0.47,-0.67,3.42,0.0,-17.09
58785,71848.0,-0.63,-0.47,-0.66,3.97,0.0,-17.09
58786,71856.0,-0.62,-0.46,-0.66,5.19,0.0,-17.09
58787,71863.0,-0.62,-0.46,-0.65,5.68,0.0,-17.09
58788,71871.0,-0.62,-0.46,-0.64,5.37,0.0,-17.09
58789,71878.0,-0.62,-0.46,-0.64,4.82,15.62,-17.09
58790,71885.0,-0.63,-0.46,-0.64,4.15,15.62,-17.09
58791,71893.0,-0.63,-0.46,-0.64,4.03,15.62,-17.09
58792,71901.0,-0.65,-0.46,-0.65,4.21,15.62,-17.09
58793,71908.0,-0.65,-0.46,-0.66,3.91,15.62,-17.09
58794,71916.0,-0.66,-0.46,-0.66,3.6,15.62,-17.09
58795,71923.0,-0.66,-0.46,-0.66,4.52,0.0,-17.09
58796,71930.0,-0.65,-0.45,-0.67,5.13,0.0,-17.09
58797,71938.0,-0.65,-0.45,-0.66,4.94,0.0,-17.15
58798,71946.0,-0.65,-0.45,-0.66,4.33,0.0,-17.15
58799,71954.0,-0.65,-0.44,-0.64,3.54,0.0,-17.15
58800,71960.0,-0.65,-0.44,-0.64,2.5,0.0,-17.15
58801,71968.0,-0.65,-0.43,-0.64,0.37,0.0,-17.15
58802,71975.0,-0.66,-0.44,-0.65,-0.31,0.0,-17.15
58803,71984.0,-0.66,-0.44,-0.64,-1.83,0.0,-17.15
58804,71991.0,-0.66,-0.44,-0.65,-2.2,0.0,-17.15
58805,71999.0,-0.65,-0.45,-0.66,-2.62,0.0,-17.15
58806,72006.0,-0.65,-0.46,-0.67,-1.4,0.0,-17.15
58807,737.0,-1.58,-0.24,2.59,-1396.48,203.12,-0.12
58808,743.0,-1.76,0.06,2.35,-1349.85,125.0,-0.12
58809,750.0,-1.95,0.68,2.13,-1205.14,31.25,-0.12
58810,757.0,-2.08,1.25,2.07,-1058.72,-78.12,-0.12
58811,765.0,-1.97,1.44,2.07,-988.89,-187.5,-0.12
58812,781.0,-0.84,0.11,1.54,-1072.39,-234.38,-0.18
58813,788.0,-0.45,-0.08,1.26,-1060.24,-187.5,-0.18
58814,795.0,-0.27,-0.47,1.09,-962.04,-140.62,-0.18
58815,803.0,-0.27,-1.22,0.78,-793.4,-78.12,-0.18
58816,810.0,-0.41,-1.75,0.34,-618.53,-31.25,-0.18
58817,818.0,-0.52,-1.94,-0.17,-432.62,0.0,-0.18
58818,825.0,-0.44,-1.79,-0.47,-262.82,31.25,-0.18
58819,833.0,-0.19,-1.5,-0.57,-114.01,62.5,-0.18
58820,840.0,0.08,-1.39,-0.54,3.72,93.75,-0.18
58821,848.0,0.25,-1.48,-0.37,121.89,156.25,-0.18
58822,856.0,0.07,-1.6,-0.17,245.79,218.75,-0.18
58823,863.0,-0.32,-1.79,0.02,362.55,250.0,-0.18
58824,871.0,-0.58,-1.85,0.21,495.48,265.62,-0.18
58825,877.0,-0.78,-1.98,0.44,623.47,265.62,-0.18
58826,893.0,-1.11,-2.15,1.21,892.52,281.25,-0.18
58827,908.0,-1.39,-2.02,2.59,1123.96,250.0,-0.18
58828,916.0,-1.55,-2.03,3.27,1243.29,218.75,-0.18
58829,922.0,-1.78,-2.11,3.88,1392.94,156.25,-0.18
58830,930.0,-2.1,-2.28,4.19,1593.51,46.88,-0.18
58831,938.0,-2.25,-2.5,4.22,1791.44,-93.75,-0.18
58832,945.0,-2.04,-2.67,4.47,1975.59,-203.12,-0.18
58833,953.0,-1.38,-1.9,5.49,2000.0,-265.62,-0.18
58834,960.0,-0.83,0.1,6.01,1994.2,-265.62,-0.18
58835,968.0,-0.69,3.73,5.04,1773.93,-187.5,-0.18
58836,975.0,0.67,8.16,-1.82,1258.18,0.0,-0.18
58837,983.0,-0.19,11.38,-3.31,140.99,125.0,-0.18
58838,990.0,-0.05,6.14,-3.41,-457.95,93.75,-0.18
58839,999.0,0.03,2.28,-1.85,-833.92,171.88,-0.18
58840,1013.0,0.18,0.44,0.44,-1239.2,234.38,-0.18
58841,1020.0,-0.25,0.0,1.45,-1237.49,250.0,-0.18
58842,1028.0,-0.38,-0.31,1.93,-1361.08,296.88,-0.24
58843,1035.0,-0.84,-0.61,2.94,-1469.48,296.88,-0.24
58844,1043.0,-1.42,-0.72,2.75,-1403.69,234.38,-0.24
58845,1058.0,-2.1,-0.15,2.43,-1245.73,109.38,-0.24
58846,1065.0,-2.4,0.31,2.6,-1189.03,-15.62,-0.24
58847,1073.0,-2.25,0.57,2.12,-1116.7,-140.62,-0.24
58848,1088.0,-1.38,-0.28,1.6,-1077.39,-296.88,-0.24
58849,1095.0,-0.95,-0.81,1.38,-1018.68,-281.25,-0.24
58850,1103.0,-0.71,-1.31,1.02,-904.85,-250.0,-0.24
58851,1110.0,-0.64,-1.53,0.69,-735.66,-187.5,-0.24
58852,1118.0,-0.79,-1.68,0.43,-558.11,-140.62,-0.24
58853,1125.0,-1.0,-1.83,0.21,-384.89,-109.38,-0.24
58854,1133.0,-1.11,-1.93,0.02,-235.72,-109.38,-0.24
58855,1140.0,-1.1,-1.92,-0.13,-112.0,-125.0,-0.24
58856,1148.0,-1.01,-1.77,-0.22,5.49,-125.0,-0.24
58857,1155.0,-0.74,-1.6,-0.32,99.85,-125.0,-0.24
58858,1170.0,-0.31,-1.33,-0.34,281.62,-31.25,-0.24
58859,1178.0,-0.49,-1.21,-0.25,359.86,0.0,-0.24
58860,1185.0,-0.64,-1.04,-0.08,434.57,15.62,-0.24
58861,1193.0,-0.75,-0.78,0.13,504.33,31.25,-0.24
58862,1200.0,-0.8,-0.52,0.31,555.6,46.88,-0.24
58863,1208.0,-0.85,-0.26,0.46,589.97,62.5,-0.24
58864,1215.0,-0.92,-0.1,0.54,606.02,78.12,-0.24
58865,1223.0,-1.01,-0.01,0.57,605.53,78.12,-0.24
58866,1230.0,-1.07,0.01,0.57,599.55,78.12,-0.24
58867,1238.0,-1.12,-0.08,0.55,593.57,62.5,-0.24
58868,1246.0,-1.16,-0.24,0.52,597.41,62.5,-0.24
58869,1252.0,-1.19,-0.4,0.51,616.76,46.88,-0.24
58870,1260.0,-1.2,-0.57,0.56,652.28,31.25,-0.24
58871,1268.0,-1.2,-0.75,0.68,699.28,15.62,-0.24
58872,1275.0,-1.2,-0.89,0.83,762.08,0.0,-0.24
58873,1283.0,-1.16,-0.99,0.9,832.82,-15.62,-0.31
58874,1291.0,-1.12,-1.1,1.0,875.85,-15.62,-0.31
58875,1297.0,-1.06,-1.04,1.0,890.69,-31.25,-0.31
58876,1305.0,-1.0,-0.82,0.95,889.65,-31.25,-0.31
58877,1313.0,-0.92,-0.39,0.79,873.54,-31.25,-0.31
58878,1321.0,-0.84,0.05,0.58,833.56,0.0,-0.31
58879,1328.0,-0.72,0.51,0.23,749.51,15.62,-0.31
58880,1335.0,-0.53,0.99,-0.18,627.99,62.5,-0.31
58881,1343.0,-0.3,1.54,-0.72,469.73,109.38,-0.31
58882,1350.0,-0.22,1.85,-1.0,292.36,156.25,-0.31
58883,1358.0,-0.24,1.82,-1.01,97.05,171.88,-0.31
58884,1365.0,-0.39,1.41,-0.82,-79.96,187.5,-0.31
58885,1374.0,-0.35,0.93,-0.41,-226.68,203.12,-0.31
58886,1380.0,-0.32,0.51,0.04,-324.71,234.38,-0.31
58887,1388.0,-0.51,0.09,0.55,-404.79,250.0,-0.31
58888,1395.0,-0.74,-0.11,0.83,-453.74,250.0,-0.31
58889,1403.0,-1.0,-0.16,0.94,-494.02,250.0,-0.31
58890,1411.0,-1.2,-0.01,0.89,-527.34,218.75,-0.31
58891,1417.0,-1.36,0.25,0.79,-545.47,171.88,-0.31
58892,1425.0,-1.48,0.51,0.54,-568.42,140.62,-0.31
58893,1433.0,-1.51,0.8,0.36,-619.02,93.75,-0.31
58894,1440.0,-1.48,1.39,0.33,-681.95,62.5,-0.31
58895,1448.0,-1.37,1.89,0.3,-733.58,31.25,-0.31
58896,1456.0,-1.19,2.23,0.34,-785.77,0.0,-0.31
58897,1462.0,-1.09,2.18,0.49,-863.77,-15.62,-0.31
58898,1470.0,-1.02,1.87,0.65,-965.21,-31.25,-0.31
58899,1478.0,-0.82,1.58,0.72,-1069.64,-31.25,-0.31
58900,1486.0,-0.48,1.36,0.68,-1142.21,0.0,-0.31
58901,1493.0,-0.3,1.33,0.72,-1143.74,46.88,-0.31
58902,1500.0,-0.29,1.32,0.79,-1064.58,78.12,-0.31
58903,1508.0,-0.39,1.17,0.83,-936.89,78.12,-0.31
58904,1523.0,-0.25,0.37,0.69,-745.24,109.38,-0.31
58905,1530.0,-0.14,-0.05,0.56,-663.02,140.62,-0.31
58906,1539.0,0.25,-0.57,0.37,-547.73,156.25,-0.37
58907,1545.0,0.44,-1.21,0.32,-413.09,203.12,-0.37
58908,1553.0,0.4,-2.07,0.2,-241.82,265.62,-0.37
58909,1560.0,0.26,-2.68,0.22,-62.62,312.5,-0.37
58910,1568.0,0.12,-3.28,0.38,137.08,359.38,-0.37
58911,1576.0,0.02,-3.6,0.59,340.94,390.62,-0.37
58912,1583.0,-0.29,-3.64,0.89,562.87,406.25,-0.37
58913,1590.0,-0.71,-3.55,1.38,788.15,406.25,-0.37
58914,1598.0,-1.08,-3.36,1.92,994.57,406.25,-0.37
58915,1605.0,-1.37,-3.18,2.7,1173.83,390.62,-0.37
58916,1613.0,-1.61,-2.97,3.58,1305.24,390.62,-0.37
58917,1621.0,-1.99,-2.76,4.74,1418.27,343.75,-0.37
58918,1627.0,-2.31,-2.59,5.51,1525.45,265.62,-0.37
58919,1635.0,-2.76,-2.37,6.03,1665.59,156.25,-0.37
58920,1651.0,-2.84,-2.12,6.44,2000.0,-187.5,-0.37
58921,1658.0,-2.62,-1.66,6.95,2000.0,-312.5,-0.37
58922,1666.0,-1.83,0.18,7.42,1967.65,-375.0,-0.37
58923,1672.0,-0.84,2.95,6.4,1832.52,-296.88,-0.37
58924,1680.0,2.59,7.58,-0.08,1615.91,171.88,-0.37
58925,1688.0,1.71,11.7,-3.12,619.14,296.88,-0.37
58926,1695.0,-0.06,9.3,-4.61,-116.64,156.25,-0.37
58927,1704.0,-0.6,3.33,-4.1,-516.36,140.62,-0.37
58928,1710.0,0.19,2.18,-1.62,-778.87,203.12,-0.37
58929,1718.0,-0.02,1.42,0.06,-987.85,203.12,-0.37
58930,1725.0,-0.15,0.56,1.61,-1117.43,281.25,-0.37
58931,1733.0,-0.56,0.01,2.51,-1192.87,296.88,-0.37
58932,1740.0,-0.74,-0.33,3.08,-1262.94,359.38,-0.37
58933,1749.0,-1.32,-0.45,3.59,-1308.72,359.38,-0.37
58934,1755.0,-2.05,-0.24,3.3,-1351.5,250.0,-0.37
58935,1763.0,-2.43,0.07,3.11,-1364.44,93.75,-0.37
58936,1770.0,-2.44,0.42,2.99,-1304.63,-31.25,-0.37
58937,1778.0,-2.17,0.71,2.67,-1219.91,-156.25,-0.37
58938,1786.0,-1.74,0.78,2.57,-1150.27,-250.0,-0.37
58939,1792.0,-1.4,0.47,2.34,-1123.6,-281.25,-0.43
58940,1800.0,-1.0,0.07,1.84,-1140.99,-296.88,-0.43
58941,1808.0,-0.65,0.06,1.47,-1150.33,-265.62,-0.43
58942,1815.0,-0.3,0.08,1.37,-1120.24,-234.38,-0.43
58943,1823.0,-0.13,-0.31,1.37,-1049.87,-187.5,-0.43
58944,1831.0,-0.17,-1.05,1.14,-897.46,-125.0,-0.43
58945,1837.0,-0.41,-1.74,0.79,-703.49,-93.75,-0.43
58946,1845.0,-0.73,-2.32,0.28,-500.61,-62.5,-0.43
58947,1853.0,-0.83,-2.42,-0.21,-307.31,-46.88,-0.43
58948,1861.0,-0.56,-2.22,-0.62,-121.15,-31.25,-0.43
58949,1868.0,-0.08,-1.96,-0.79,28.99,15.62,-0.43
58950,1875.0,0.21,-1.81,-0.81,156.8,78.12,-0.43
58951,1883.0,0.11,-1.85,-0.7,275.63,140.62,-0.43
58952,1890.0,-0.24,-1.95,-0.49,389.89,171.88,-0.43
58953,1898.0,-0.6,-1.94,-0.28,515.08,203.12,-0.43
58954,1905.0,-0.94,-1.86,-0.02,628.85,203.12,-0.43
58955,1914.0,-1.07,-1.79,0.27,732.12,203.12,-0.43
58956,1920.0,-1.12,-1.76,0.61,818.91,218.75,-0.43
58957,1928.0,-1.21,-1.74,1.01,907.84,234.38,-0.43
58958,1935.0,-1.33,-1.75,1.43,986.51,234.38,-0.43
58959,1943.0,-1.47,-1.85,1.95,1067.02,218.75,-0.43
58960,1958.0,-1.81,-2.38,3.19,1285.71,109.38,-0.43
58961,1965.0,-1.98,-2.64,3.56,1433.78,31.25,-0.43
